SN	NW	WORD	word_len
262	3	about	5
262	4	Crane's	7
262	5	life	4
262	6	in	2
262	7	the	3
262	8	classic	7
262	9	tradition	9
262	10	but	3
262	11	evolves	7
262	12	into	4
262	13	what	4
262	14	has	3
262	15	become	6
262	16	of	2
262	17	us	2
262	18	all	3
262	19	in	2
262	20	the	3
262	21	era	3
262	22	of	2
262	23	video.	6
263	1	A	1
263	2	work	4
263	3	of	2
263	4	extraordinary	13
263	5	journalism,	11
263	6	but	3
263	7	it	2
263	8	is	2
263	9	also	4
263	10	a	1
263	11	work	4
263	12	of	2
263	13	deft	4
263	14	and	3
263	15	subtle	6
263	16	poetry.	7
264	1	...	3
264	2	think	5
264	3	of	2
264	4	it	2
264	5	as	2
264	6	American	8
264	7	Pie	3
264	8	On	2
264	9	Valium.	7
265	1	Gere	4
265	2	gives	5
265	3	a	1
265	4	good	4
265	5	performance	11
265	6	in	2
265	7	a	1
265	8	film	4
265	9	that	4
265	10	doesn't	7
265	11	merit	5
265	12	it.	3
266	1	The	3
266	2	movie	5
266	3	is	2
266	4	as	2
266	5	far	3
266	6	as	2
266	7	you	3
266	8	can	3
266	9	get	3
266	10	from	4
266	11	racy,	5
266	12	to	2
266	13	the	3
266	14	point	5
266	15	where	5
266	16	it	2
266	17	almost	6
266	18	stops	5
266	19	the	3
266	20	blood	5
266	21	flow	4
266	22	to	2
266	23	your	4
266	24	brain;	6
266	25	it	2
266	26	has	3
266	27	a	1
266	28	dull,	5
266	29	costumey	8
266	30	feel.	5
267	1	The	3
267	2	Pianist	7
267	3	is	2
267	4	Polanski's	10
267	5	best	4
267	6	film.	5
268	1	Maybe	5
268	2	Thomas	6
268	3	Wolfe	5
268	4	was	3
268	5	right:	6
268	6	You	3
268	7	can't	5
268	8	go	2
268	9	home	4
268	10	again.	6
269	1	The	3
269	2	director,	9
269	3	with	4
269	4	his	3
269	5	fake	4
269	6	backdrops	9
269	7	and	3
269	8	stately	7
269	9	pacing,	7
269	10	never	5
269	11	settles	7
269	12	on	2
269	13	a	1
269	14	consistent	10
269	15	tone.	5
270	1	Why	3
270	2	he	2
270	3	was	3
270	4	given	5
270	5	free	4
270	6	reign	5
270	7	over	4
270	8	this	4
270	9	project	7
270	10	--	2
270	11	he	2
270	12	wrote,	6
270	13	directed,	9
270	14	starred	7
270	15	and	3
270	16	produced	8
270	17	--	2
270	18	is	2
270	19	beyond	6
270	20	me.	3
271	1	If	2
271	2	you	3
271	3	enjoy	5
271	4	being	5
271	5	rewarded	8
271	6	by	2
271	7	a	1
271	8	script	6
271	9	that	4
271	10	assumes	7
271	11	you	3
271	12	aren't	6
271	13	very	4
271	14	bright,	7
271	15	then	4
271	16	Blood	5
271	17	Work	4
271	18	is	2
271	19	for	3
271	20	you.	4
272	1	Like	4
272	2	Rudy	4
272	3	Yellow	6
272	4	Lodge,	6
272	5	Eyre	4
272	6	needs	5
272	7	to	2
272	8	take	4
272	9	a	1
272	10	good	4
272	11	sweat	5
272	12	to	2
272	13	clarify	7
272	14	his	3
272	15	cinematic	9
272	16	vision	6
272	17	before	6
272	18	his	3
272	19	next	4
272	20	creation	8
272	21	and	3
272	22	remember	8
272	23	the	3
272	24	lessons	7
272	25	of	2
272	26	the	3
272	27	trickster	9
272	28	spider.	7
273	1	But	3
273	2	his	3
273	3	showboating	11
273	4	wise-cracker	12
273	5	stock	5
273	6	persona	7
273	7	sure	4
273	8	is	2
273	9	getting	7
273	10	old.	4
274	1	Circuit	7
274	2	queens	6
274	3	won't	5
274	4	learn	5
274	5	a	1
274	6	thing,	6
274	7	they'll	7
274	8	be	2
274	9	too	3
274	10	busy	4
274	11	cursing	7
274	12	the	3
274	13	film's	6
274	14	strategically	13
274	15	placed	6
274	16	white	5
274	17	sheets.	7
275	1	A	1
275	2	lot	3
275	3	of	2
275	4	talent	6
275	5	is	2
275	6	wasted	6
275	7	in	2
275	8	this	4
275	9	crass,	6
275	10	low-wattage	11
275	11	endeavor.	9
276	1	Alain	5
276	2	Choquart's	10
276	3	camera	6
276	4	barely	6
276	5	stops	5
276	6	moving,	7
276	7	portraying	10
276	8	both	4
276	9	the	3
276	10	turmoil	7
276	11	of	2
276	12	the	3
276	13	time	4
276	14	and	3
276	15	giving	6
276	16	Conduct	7
276	17	a	1
276	18	perpetual	9
276	19	sense	5
276	20	of	2
276	21	urgency,	8
276	22	which,	6
276	23	for	3
276	24	a	1
276	25	film	4
276	26	that	4
276	27	takes	5
276	28	nearly	6
276	29	three	5
276	30	hours	5
276	31	to	2
276	32	unspool,	8
276	33	is	2
276	34	both	4
276	35	funny	5
276	36	and	3
276	37	irritating.	11
277	1	The	3
277	2	second	6
277	3	coming	6
277	4	of	2
277	5	Harry	5
277	6	Potter	6
277	7	is	2
277	8	a	1
277	9	film	4
277	10	far	3
277	11	superior	8
277	12	to	2
277	13	its	3
277	14	predecessor.	12
278	1	This	4
278	2	stuck	5
278	3	pig	3
278	4	of	2
278	5	a	1
278	6	movie	5
278	7	flails	6
278	8	limply	6
278	9	between	7
278	10	bizarre	7
278	11	comedy	6
278	12	and	3
278	13	pallid	6
278	14	horror.	7
279	1	The	3
279	2	film	4
279	3	just	4
279	4	might	5
279	5	turn	4
279	6	on	2
279	7	many	4
279	8	people	6
279	9	to	2
279	10	opera,	6
279	11	in	2
279	12	general,	8
279	13	an	2
279	14	art	3
279	15	form	4
279	16	at	2
279	17	once	4
279	18	visceral	8
279	19	and	3
279	20	spiritual,	10
279	21	wonderfully	11
279	22	vulgar	6
279	23	and	3
279	24	sublimely	9
279	25	lofty	5
279	26	--	2
279	27	and	3
279	28	as	2
279	29	emotionally	11
279	30	grand	5
279	31	as	2
279	32	life.	5
280	1	The	3
280	2	delicious	9
280	3	trimmings...	12
280	4	arrive	6
280	5	early	5
280	6	and	3
280	7	stay	4
280	8	late,	5
280	9	filling	7
280	10	nearly	6
280	11	every	5
280	12	minute...	9
280	13	with	4
280	14	a	1
280	15	lighthearted	12
280	16	glow,	5
280	17	some	4
280	18	impudent	8
280	19	snickers,	9
280	20	and	3
280	21	a	1
280	22	glorious	8
280	23	dose	4
280	24	of	2
280	25	humankind's	11
280	26	liberating	10
280	27	ability	7
280	28	to	2
280	29	triumph	7
280	30	over	4
280	31	a	1
280	32	Scrooge	7
280	33	or	2
280	34	two.	4
281	1	The	3
281	2	inhospitability	15
281	3	of	2
281	4	the	3
281	5	land	4
281	6	emphasizes	10
281	7	the	3
281	8	spare	5
281	9	precision	9
281	10	of	2
281	11	the	3
281	12	narratives	10
281	13	and	3
281	14	helps	5
281	15	to	2
281	16	give	4
281	17	them	4
281	18	an	2
281	19	atavistic	9
281	20	power,	6
281	21	as	2
281	22	if	2
281	23	they	4
281	24	were	4
281	25	tales	5
281	26	that	4
281	27	had	3
281	28	been	4
281	29	handed	6
281	30	down	4
281	31	since	5
281	32	the	3
281	33	beginning	9
281	34	of	2
281	35	time.	5
282	1	Even	4
282	2	more	4
282	3	baffling	8
282	4	is	2
282	5	that	4
282	6	it's	4
282	7	funny.	6
283	1	Parker	6
283	2	should	6
283	3	be	2
283	4	commended	9
283	5	for	3
283	6	taking	6
283	7	a	1
283	8	fresh	5
283	9	approach	8
283	10	to	2
283	11	familiar	8
283	12	material,	9
283	13	but	3
283	14	his	3
283	15	determination	13
283	16	to	2
283	17	remain	6
283	18	true	4
283	19	to	2
283	20	the	3
283	21	original	8
283	22	text	4
283	23	leads	5
283	24	him	3
283	25	to	2
283	26	adopt	5
283	27	a	1
283	28	somewhat	8
283	29	mannered	8
283	30	tone...	7
283	31	that	4
283	32	ultimately	10
283	33	dulls	5
283	34	the	3
283	35	human	5
283	36	tragedy	7
283	37	at	2
283	38	the	3
283	39	story's	7
283	40	core.	5
284	1	Hard,	5
284	2	endearing,	10
284	3	caring,	7
284	4	warm.	5
285	1	I	1
285	2	have	4
285	3	no	2
285	4	problem	7
285	5	with	4
285	6	``difficult''	13
285	7	movies,	7
285	8	or	2
285	9	movies	6
285	10	that	4
285	11	ask	3
285	12	the	3
285	13	audience	8
285	14	to	2
285	15	meet	4
285	16	them	4
285	17	halfway	7
285	18	and	3
285	19	connect	7
285	20	the	3
285	21	dots	4
285	22	instead	7
285	23	of	2
285	24	having	6
285	25	things	6
285	26	all	3
285	27	spelled	7
285	28	out.	4
286	1	The	3
286	2	way	3
286	3	Coppola	7
286	4	professes	9
286	5	his	3
286	6	love	4
286	7	for	3
286	8	movies	6
286	9	--	2
286	10	both	4
286	11	colorful	8
286	12	pop	3
286	13	junk	4
286	14	and	3
286	15	the	3
286	16	classics	8
286	17	that	4
286	18	unequivocally	13
286	19	qualify	7
286	20	as	2
286	21	art	3
286	22	--	2
286	23	is	2
286	24	giddily	7
286	25	entertaining.	13
287	1	Both	4
287	2	the	3
287	3	crime	5
287	4	story	5
287	5	and	3
287	6	the	3
287	7	love	4
287	8	story	5
287	9	are	3
287	10	unusual.	8
288	1	It's	4
288	2	never	5
288	3	a	1
288	4	good	4
288	5	sign	4
288	6	when	4
288	7	a	1
288	8	film's	6
288	9	star	4
288	10	spends	6
288	11	the	3
288	12	entirety	8
288	13	of	2
288	14	the	3
288	15	film	4
288	16	in	2
288	17	a	1
288	18	coma.	5
289	1	A	1
289	2	creaky	6
289	3	staircase	9
289	4	gothic.	7
290	1	If	2
290	2	there's	7
290	3	a	1
290	4	way	3
290	5	to	2
290	6	effectively	11
290	7	teach	5
290	8	kids	4
290	9	about	5
290	10	the	3
290	11	dangers	7
290	12	of	2
290	13	drugs,	6
290	14	I	1
290	15	think	5
290	16	it's	4
290	17	in	2
290	18	projects	8
290	19	like	4
290	20	the	3
290	21	(unfortunately	14
290	22	R-rated)	8
290	23	Paid.	5
291	1	If	2
291	2	you're	6
291	3	a	1
291	4	WWF	3
291	5	fan,	4
291	6	or	2
291	7	you	3
291	8	related	7
291	9	to	2
291	10	the	3
291	11	people	6
291	12	who	3
291	13	watched	7
291	14	the	3
291	15	robots	6
291	16	getting	7
291	17	butchered	9
291	18	in	2
291	19	A.I.,	5
291	20	you'll	6
291	21	probably	8
291	22	like	4
291	23	Rollerball.	11
292	1	Norton	6
292	2	holds	5
292	3	the	3
292	4	film	4
292	5	together.	9
293	1	A	1
293	2	breathtaking	12
293	3	adventure	9
293	4	for	3
293	5	all	3
293	6	ages,	5
293	7	Spirit	6
293	8	tells	5
293	9	its	3
293	10	poignant	8
293	11	and	3
293	12	uplifting	9
293	13	story	5
293	14	in	2
293	15	a	1
293	16	stunning	8
293	17	fusion	6
293	18	of	2
293	19	music	5
293	20	and	3
293	21	images.	7
294	1	It	2
294	2	won't	5
294	3	bust	4
294	4	your	4
294	5	gut	3
294	6	--	2
294	7	and	3
294	8	it's	4
294	9	not	3
294	10	intended	8
294	11	to	2
294	12	--	2
294	13	it's	4
294	14	merely	6
294	15	a	1
294	16	blandly	7
294	17	cinematic	9
294	18	surgical	8
294	19	examination	11
294	20	of	2
294	21	what	4
294	22	makes	5
294	23	a	1
294	24	joke	4
294	25	a	1
294	26	joke.	5
295	1	Largely	7
295	2	a	1
295	3	for-fans	8
295	4	artifact.	9
296	1	A	1
296	2	movie	5
296	3	so	2
296	4	bad	3
296	5	that	4
296	6	it	2
296	7	quickly	7
296	8	enters	6
296	9	the	3
296	10	pantheon	8
296	11	of	2
296	12	wreckage	8
296	13	that	4
296	14	includes	8
296	15	Battlefield	11
296	16	Earth	5
296	17	and	3
296	18	Showgirls.	10
297	1	If	2
297	2	you're	6
297	3	over	4
297	4	25,	3
297	5	have	4
297	6	an	2
297	7	IQ	2
297	8	over	4
297	9	90,	3
297	10	and	3
297	11	have	4
297	12	a	1
297	13	driver's	8
297	14	license,	8
297	15	you	3
297	16	should	6
297	17	be	2
297	18	able	4
297	19	to	2
297	20	find	4
297	21	better	6
297	22	entertainment.	14
298	1	A	1
298	2	solid	5
298	3	piece	5
298	4	of	2
298	5	journalistic	12
298	6	work	4
298	7	that	4
298	8	draws	5
298	9	a	1
298	10	picture	7
298	11	of	2
298	12	a	1
298	13	man	3
298	14	for	3
298	15	whom	4
298	16	political	9
298	17	expedience	10
298	18	became	6
298	19	a	1
298	20	deadly	6
298	21	foreign	7
298	22	policy.	7
299	1	The	3
299	2	doofus-on-the-loose	19
299	3	banter	6
299	4	of	2
299	5	Welcome	7
299	6	to	2
299	7	Collinwood	10
299	8	has	3
299	9	a	1
299	10	cocky,	6
299	11	after-hours	11
299	12	loopiness	9
299	13	to	2
299	14	it.	3
300	1	It's	4
300	2	the	3
300	3	funniest	8
300	4	American	8
300	5	comedy	6
300	6	since	5
300	7	Graffiti	8
300	8	Bridge.	7
301	1	Samuel	6
301	2	Beckett	7
301	3	applied	7
301	4	to	2
301	5	the	3
301	6	Iranian	7
301	7	voting	6
301	8	process.	8
302	1	A	1
302	2	strangely	9
302	3	compelling	10
302	4	and	3
302	5	brilliantly	11
302	6	acted	5
302	7	psychological	13
302	8	drama.	6
303	1	Often	5
303	2	gruelling	9
303	3	and	3
303	4	heartbreaking	13
303	5	to	2
303	6	witness,	8
303	7	but	3
303	8	Seldahl	7
303	9	and	3
303	10	Wollter's	9
303	11	sterling	8
303	12	performances	12
303	13	raise	5
303	14	this	4
303	15	far	3
303	16	above	5
303	17	the	3
303	18	level	5
303	19	of	2
303	20	the	3
303	21	usual	5
303	22	maudlin	7
303	23	disease	7
303	24	movie.	6
304	1	This	4
304	2	enthralling	11
304	3	documentary...	14
304	4	is	2
304	5	at	2
304	6	once	4
304	7	playful	7
304	8	and	3
304	9	haunting,	9
304	10	an	2
304	11	in-depth	8
304	12	portrait	8
304	13	of	2
304	14	an	2
304	15	iconoclastic	12
304	16	artist	6
304	17	who	3
304	18	was	3
304	19	fundamentally	13
304	20	unknowable	10
304	21	even	4
304	22	to	2
304	23	his	3
304	24	closest	7
304	25	friends.	8
305	1	I	1
305	2	didn't	6
305	3	laugh	5
305	4	at	2
305	5	the	3
305	6	ongoing	7
305	7	efforts	7
305	8	of	2
305	9	Cube,	5
305	10	and	3
305	11	his	3
305	12	skinny	6
305	13	buddy	5
305	14	Mike	4
305	15	Epps,	5
305	16	to	2
305	17	make	4
305	18	like	4
305	19	Laurel	6
305	20	and	3
305	21	Hardy'n	7
305	22	the	3
305	23	hood.	5
306	1	At	2
306	2	its	3
306	3	best	4
306	4	when	4
306	5	the	3
306	6	guarded,	8
306	7	resentful	9
306	8	Betty	5
306	9	and	3
306	10	the	3
306	11	manipulative	12
306	12	yet	3
306	13	needy	5
306	14	Margot	6
306	15	are	3
306	16	front	5
306	17	and	3
306	18	center.	7
307	1	Ford	4
307	2	deserves	8
307	3	to	2
307	4	be	2
307	5	remembered	10
307	6	at	2
307	7	Oscar	5
307	8	time	4
307	9	for	3
307	10	crafting	8
307	11	this	4
307	12	wonderful	9
307	13	portrait	8
307	14	of	2
307	15	a	1
307	16	conflicted	10
307	17	soldier.	8
308	1	That	4
308	2	is	2
308	3	essentially	11
308	4	what's	6
308	5	missing	7
308	6	from	4
308	7	Blackboards	11
308	8	--	2
308	9	the	3
308	10	sense	5
308	11	of	2
308	12	something	9
308	13	bigger,	7
308	14	some	4
308	15	ultimate	8
308	16	point.	6
309	1	It's	4
309	2	a	1
309	3	bizarre	7
309	4	curiosity	9
309	5	memorable	9
309	6	mainly	6
309	7	for	3
309	8	the	3
309	9	way	3
309	10	it	2
309	11	fritters	8
309	12	away	4
309	13	its	3
309	14	potentially	11
309	15	interesting	11
309	16	subject	7
309	17	matter	6
309	18	via	3
309	19	a	1
309	20	banal	5
309	21	script,	7
309	22	unimpressive	12
309	23	acting	6
309	24	and	3
309	25	indifferent	11
309	26	direction.	10
310	1	While	5
310	2	obviously	9
310	3	an	2
310	4	extremely	9
310	5	personal	8
310	6	work,	5
310	7	it	2
310	8	remains	7
310	9	inextricably	12
310	10	stuck	5
310	11	in	2
310	12	an	2
310	13	emotionally	11
310	14	unavailable	11
310	15	rut.	4
311	1	A	1
311	2	dim-witted	10
311	3	and	3
311	4	lazy	4
311	5	spin-off	8
311	6	of	2
311	7	the	3
311	8	Animal	6
311	9	Planet	6
311	10	documentary	11
311	11	series,	7
311	12	Crocodile	9
311	13	Hunter	6
311	14	is	2
311	15	entertainment	13
311	16	opportunism	11
311	17	at	2
311	18	its	3
311	19	most	4
311	20	glaring.	8
312	1	The	3
312	2	good	4
312	3	is	2
312	4	very,	5
312	5	very	4
312	6	good...	7
312	7	The	3
312	8	rest	4
312	9	runs	4
312	10	from	4
312	11	mildly	6
312	12	unimpressive	12
312	13	to	2
312	14	despairingly	12
312	15	awful.	6
313	1	Methodical,	11
313	2	measured,	9
313	3	and	3
313	4	gently	6
313	5	tedious	7
313	6	in	2
313	7	its	3
313	8	comedy,	7
313	9	Secret	6
313	10	Ballot	6
313	11	is	2
313	12	a	1
313	13	purposefully	12
313	14	reductive	9
313	15	movie	5
313	16	--	2
313	17	which	5
313	18	may	3
313	19	be	2
313	20	why	3
313	21	it's	4
313	22	so	2
313	23	successful	10
313	24	at	2
313	25	lodging	7
313	26	itself	6
313	27	in	2
313	28	the	3
313	29	brain.	6
314	1	One	3
314	2	of	2
314	3	the	3
314	4	most	4
314	5	exciting	8
314	6	action	6
314	7	films	5
314	8	to	2
314	9	come	4
314	10	out	3
314	11	of	2
314	12	China	5
314	13	in	2
314	14	recent	6
314	15	years.	6
315	1	Adam	4
315	2	Sandler's	9
315	3	Eight	5
315	4	Crazy	5
315	5	Nights	6
315	6	grows	5
315	7	on	2
315	8	you	3
315	9	--	2
315	10	like	4
315	11	a	1
315	12	rash.	5
316	1	The	3
316	2	film	4
316	3	feels	5
316	4	formulaic,	10
316	5	its	3
316	6	plot	4
316	7	and	3
316	8	pacing	6
316	9	typical	7
316	10	Hollywood	9
316	11	war-movie	9
316	12	stuff,	6
316	13	while	5
316	14	the	3
316	15	performances	12
316	16	elicit	6
316	17	more	4
316	18	of	2
316	19	a	1
316	20	sense	5
316	21	of	2
316	22	deja	4
316	23	vu	2
316	24	than	4
316	25	awe.	4
317	1	...	3
317	2	pitiful,	8
317	3	slapdash	8
317	4	disaster.	9
318	1	As	2
318	2	it	2
318	3	stands,	7
318	4	there's	7
318	5	some	4
318	6	fine	4
318	7	sex	3
318	8	onscreen,	9
318	9	and	3
318	10	some	4
318	11	tense	5
318	12	arguing,	8
318	13	but	3
318	14	not	3
318	15	a	1
318	16	whole	5
318	17	lot	3
318	18	more.	5
319	1	It's	4
319	2	neither	7
319	3	as	2
319	4	romantic	8
319	5	nor	3
319	6	as	2
319	7	thrilling	9
319	8	as	2
319	9	it	2
319	10	should	6
319	11	be.	3
320	1	Returning	9
320	2	director	8
320	3	Rob	3
320	4	Minkoff...	10
320	5	and	3
320	6	screenwriter	12
320	7	Bruce	5
320	8	Joel	4
320	9	Rubin...	8
320	10	have	4
320	11	done	4
320	12	a	1
320	13	fine	4
320	14	job	3
320	15	of	2
320	16	updating	8
320	17	White's	7
320	18	dry	3
320	19	wit	3
320	20	to	2
320	21	a	1
320	22	new	3
320	23	age.	4
321	1	The	3
321	2	Venezuelans	11
321	3	say	3
321	4	things	6
321	5	like	4
321	6	``si,	5
321	7	pretty	6
321	8	much''	6
321	9	and	3
321	10	``por	5
321	11	favor,	6
321	12	go	2
321	13	home''	6
321	14	when	4
321	15	talking	7
321	16	to	2
321	17	Americans.	10
322	1	If	2
322	2	you	3
322	3	already	7
322	4	like	4
322	5	this	4
322	6	sort	4
322	7	of	2
322	8	thing,	6
322	9	this	4
322	10	is	2
322	11	that	4
322	12	sort	4
322	13	of	2
322	14	thing	5
322	15	all	3
322	16	over	4
322	17	again.	6
323	1	An	2
323	2	awful	5
323	3	movie	5
323	4	that	4
323	5	will	4
323	6	only	4
323	7	satisfy	7
323	8	the	3
323	9	most	4
323	10	emotionally	11
323	11	malleable	9
323	12	of	2
323	13	filmgoers.	10
324	1	This	4
324	2	is	2
324	3	an	2
324	4	extraordinary	13
324	5	film,	5
324	6	not	3
324	7	least	5
324	8	because	7
324	9	it	2
324	10	is	2
324	11	Japanese	8
324	12	and	3
324	13	yet	3
324	14	feels	5
324	15	universal.	10
325	1	Aptly	5
325	2	named,	6
325	3	this	4
325	4	shimmering,	11
325	5	beautifully	11
325	6	costumed	8
325	7	and	3
325	8	filmed	6
325	9	production	10
325	10	doesn't	7
325	11	work	4
325	12	for	3
325	13	me.	3
326	1	If	2
326	2	Borstal	7
326	3	Boy	3
326	4	isn't	5
326	5	especially	10
326	6	realistic,	10
326	7	it	2
326	8	is	2
326	9	an	2
326	10	engaging	8
326	11	nostalgia	9
326	12	piece.	6
327	1	Griffiths	9
327	2	proves	6
327	3	she's	5
327	4	that	4
327	5	rare	4
327	6	luminary	8
327	7	who	3
327	8	continually	11
327	9	raises	6
327	10	the	3
327	11	standard	8
327	12	of	2
327	13	her	3
327	14	profession.	11
328	1	The	3
328	2	asylum	6
328	3	material	8
328	4	is	2
328	5	gripping,	9
328	6	as	2
328	7	are	3
328	8	the	3
328	9	scenes	6
328	10	of	2
328	11	Jia	3
328	12	with	4
328	13	his	3
328	14	family.	7
329	1	...	3
329	2	by	2
329	3	the	3
329	4	time	4
329	5	it's	4
329	6	done	4
329	7	with	4
329	8	us,	3
329	9	Mira	4
329	10	Nair's	6
329	11	new	3
329	12	movie	5
329	13	has	3
329	14	its	3
329	15	audience	8
329	16	giddy	5
329	17	with	4
329	18	the	3
329	19	delight	7
329	20	of	2
329	21	discovery,	10
329	22	of	2
329	23	having	6
329	24	been	4
329	25	immersed	8
329	26	in	2
329	27	a	1
329	28	foreign	7
329	29	culture	7
329	30	only	4
329	31	to	2
329	32	find	4
329	33	that	4
329	34	human	5
329	35	nature	6
329	36	is	2
329	37	pretty	6
329	38	much	4
329	39	the	3
329	40	same	4
329	41	all	3
329	42	over.	5
330	1	...	3
330	2	about	5
330	3	as	2
330	4	exciting	8
330	5	to	2
330	6	watch	5
330	7	as	2
330	8	two	3
330	9	last-place	10
330	10	basketball	10
330	11	teams	5
330	12	playing	7
330	13	one	3
330	14	another	7
330	15	on	2
330	16	the	3
330	17	final	5
330	18	day	3
330	19	of	2
330	20	the	3
330	21	season.	7
331	1	Girls	5
331	2	gone	4
331	3	wild	4
331	4	and	3
331	5	gone	4
331	6	civil	5
331	7	again	5
332	1	To	2
332	2	say	3
332	3	Analyze	7
332	4	That	4
332	5	is	2
332	6	De	2
332	7	Niro's	6
332	8	best	4
332	9	film	4
332	10	since	5
332	11	Meet	4
332	12	the	3
332	13	Parents	7
332	14	sums	4
332	15	up	2
332	16	the	3
332	17	sad	3
332	18	state	5
332	19	of	2
332	20	his	3
332	21	recent	6
332	22	career.	7
333	1	Like	4
333	2	being	5
333	3	trapped	7
333	4	inside	6
333	5	a	1
333	6	huge	4
333	7	video	5
333	8	game,	5
333	9	where	5
333	10	exciting,	9
333	11	inane	5
333	12	images	6
333	13	keep	4
333	14	popping	7
333	15	past	4
333	16	your	4
333	17	head	4
333	18	and	3
333	19	the	3
333	20	same	4
333	21	illogical	9
333	22	things	6
333	23	keep	4
333	24	happening	9
333	25	over	4
333	26	and	3
333	27	over	4
333	28	again.	6
334	1	`Enigma'	8
334	2	is	2
334	3	the	3
334	4	kind	4
334	5	of	2
334	6	engaging	8
334	7	historical	10
334	8	drama	5
334	9	that	4
334	10	Hollywood	9
334	11	appears	7
334	12	to	2
334	13	have	4
334	14	given	5
334	15	up	2
334	16	on	2
334	17	in	2
334	18	favor	5
334	19	of	2
334	20	sentimental	11
334	21	war	3
334	22	movies	6
334	23	in	2
334	24	the	3
334	25	vein	4
334	26	of	2
334	27	`We	3
334	28	Were	4
334	29	Soldiers.'	10
335	1	The	3
335	2	Rock	4
335	3	has	3
335	4	a	1
335	5	great	5
335	6	presence	8
335	7	but	3
335	8	one	3
335	9	battle	6
335	10	after	5
335	11	another	7
335	12	is	2
335	13	not	3
335	14	the	3
335	15	same	4
335	16	as	2
335	17	one	3
335	18	battle	6
335	19	followed	8
335	20	by	2
335	21	killer	6
335	22	CGI	3
335	23	effects.	8
336	1	Visually	8
336	2	sumptuous	9
336	3	but	3
336	4	intellectually	14
336	5	stultifying.	12
337	1	So	2
337	2	young,	6
337	3	so	2
337	4	smart,	6
337	5	such	4
337	6	talent,	7
337	7	such	4
337	8	a	1
337	9	wise	4
337	10	***.	4
338	1	The	3
338	2	problem	7
338	3	is	2
338	4	that	4
338	5	for	3
338	6	the	3
338	7	most	4
338	8	part,	5
338	9	the	3
338	10	film	4
338	11	is	2
338	12	deadly	6
338	13	dull.	5
339	1	A	1
339	2	thinly	6
339	3	veiled	6
339	4	look	4
339	5	at	2
339	6	different	9
339	7	aspects	7
339	8	of	2
339	9	Chinese	7
339	10	life	4
339	11	clashing	8
339	12	with	4
339	13	each	4
339	14	other.	6
340	1	An	2
340	2	exhilarating	12
340	3	experience.	11
341	1	Its	3
341	2	vision	6
341	3	of	2
341	4	that	4
341	5	awkward	7
341	6	age	3
341	7	when	4
341	8	sex	3
341	9	threatens	9
341	10	to	2
341	11	overwhelm	9
341	12	everything	10
341	13	else	4
341	14	is	2
341	15	acute	5
341	16	enough	6
341	17	to	2
341	18	make	4
341	19	everyone	8
341	20	who	3
341	21	has	3
341	22	been	4
341	23	there	5
341	24	squirm	6
341	25	with	4
341	26	recognition.	12
342	1	Remarkably	10
342	2	accessible	10
342	3	and	3
342	4	affecting.	10
343	1	The	3
343	2	climactic	9
343	3	events	6
343	4	are	3
343	5	so	2
343	6	well	4
343	7	realized	8
343	8	that	4
343	9	you	3
343	10	may	3
343	11	forget	6
343	12	all	3
343	13	about	5
343	14	the	3
343	15	original	8
343	16	conflict,	9
343	17	just	4
343	18	like	4
343	19	the	3
343	20	movie	5
343	21	does.	5
344	1	Distinctly	10
344	2	sub-par...	10
344	3	more	4
344	4	likely	6
344	5	to	2
344	6	drown	5
344	7	a	1
344	8	viewer	6
344	9	in	2
344	10	boredom	7
344	11	than	4
344	12	to	2
344	13	send	4
344	14	any	3
344	15	shivers	7
344	16	down	4
344	17	his	3
344	18	spine.	6
345	1	Godard's	8
345	2	ode	3
345	3	to	2
345	4	tackling	8
345	5	life's	6
345	6	wonderment	10
345	7	is	2
345	8	a	1
345	9	rambling	8
345	10	and	3
345	11	incoherent	10
345	12	manifesto	9
345	13	about	5
345	14	the	3
345	15	vagueness	9
345	16	of	2
345	17	topical	7
345	18	excess...	9
345	19	In	2
345	20	Praise	6
345	21	of	2
345	22	Love	4
345	23	remains	7
345	24	a	1
345	25	ponderous	9
345	26	and	3
345	27	pretentious	11
345	28	endeavor	8
345	29	that's	6
345	30	unfocused	9
345	31	and	3
345	32	tediously	9
345	33	exasperating.	13
346	1	Shamelessly	11
346	2	resorting	9
346	3	to	2
346	4	pee-related	11
346	5	sight	5
346	6	gags	4
346	7	that	4
346	8	might	5
346	9	even	4
346	10	cause	5
346	11	Tom	3
346	12	Green	5
346	13	a	1
346	14	grimace;	8
346	15	still,	6
346	16	Myer's	6
346	17	energy	6
346	18	and	3
346	19	the	3
346	20	silliness	9
346	21	of	2
346	22	it	2
346	23	all	3
346	24	eventually	10
346	25	prevail.	8
347	1	We	2
347	2	never	5
347	3	truly	5
347	4	come	4
347	5	to	2
347	6	care	4
347	7	about	5
347	8	the	3
347	9	main	4
347	10	characters	10
347	11	and	3
347	12	whether	7
347	13	or	2
347	14	not	3
347	15	they'll	7
347	16	wind	4
347	17	up	2
347	18	together,	9
347	19	and	3
347	20	Michele's	9
347	21	spiritual	9
347	22	quest	5
347	23	is	2
347	24	neither	7
347	25	amusing	7
347	26	nor	3
347	27	dramatic	8
347	28	enough	6
347	29	to	2
347	30	sustain	7
347	31	interest.	9
348	1	Most	4
348	2	haunting	8
348	3	about	5
348	4	``Fence''	9
348	5	is	2
348	6	its	3
